date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:38	490/490	---MCZ	200	added ('OK')	text/plain	etag:cacheable:d4ccf9440870b6fec3c1cae4f3126e27	https://hiking-camping-demo.myshopify.com/robots.txt		(from )
14:20:39	178096/178096	---MCZ	200	added ('OK')	text/html	etag:cacheable:ae7ce158744877d284230beafbef7660	https://hiking-camping-demo.myshopify.com/	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/index.html	(from )
14:20:40	452/452	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Aug%202021%2022:07:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/favicon.png?v=15994788489403024364	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/faviconcf42.png	(from https://hiking-camping-demo.myshopify.com/)
14:20:40	5544/5544	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Aug%202021%2009:28:56%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/logo.png?v=16393667461527142787	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/logo84bc.png	(from https://hiking-camping-demo.myshopify.com/)
14:20:41	281894/281894	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2011:39:56%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/timber.scss.css?v=14741240974367393975	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/timber.scss4a70.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:42	27412/27412	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:56:30%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/font-awesome.min.css?v=14053330696143262969	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/font-awesome.mina741.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:43	6368/6368	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:57:05%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/owl.carousel.css?v=7804420115994085092	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/owl.carousela340.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:43	21504/21504	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:57:46%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/custom.css?v=7279837864370175325	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/customd17b.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:44	522/522	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:56:45%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.countdown.css?v=15977965776749741893	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.countdown8fde.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:44	3551/3551	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:56:48%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.fancybox.css?v=12315839337945479987	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.fancyboxe20d.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:45	56930/56930	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:56:01%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/animate.css?v=10750298082770158079	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/animated737.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:45	16587/16587	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:57:14%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/prettyPhoto.css?v=12757784511525754184	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/prettyPhotode1c.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:46	4649/4649	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:56:43%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jcarousel.css?v=13924075918538602920	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jcarousel032f.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:47	92554/92554	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:6340d39f81346eefe28fac522ee2614d	https://hiking-camping-demo.myshopify.com/POST	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/POST	(from https://hiking-camping-demo.myshopify.com/)
14:20:47	78011/78011	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2026%20Aug%202021%2022:19:22%20GMT	https://cdn.shopify.com/s/trekkie.storefront.4425f6026de6139f5e73bf3f1e7e46aca95ea1e8.min.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/trekkie.storefront.4425f6026de6139f5e73bf3f1e7e46aca95ea1e8.min.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:47	59252/59252	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2017:22:53%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:48	8039/8039	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Jun%202021%2003:37:30%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-eb19870e6f215e4e4acd8067d24ecfcbfee2d96d96aa8607e8fd45edf40eacc6.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-eb19870e6f215e4e4acd8067d24ecfcbfee2d96d96aa8607e8fd45edf40eacc6.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:48	1853/1853	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2026%20Aug%202021%2014:26:04%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.5/index.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.5/index.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:49	9660/9660	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2019:26:10%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-a55261a7a987674749989983b5889eadaac6795d8d48548fb61470a96edb9524.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-a55261a7a987674749989983b5889eadaac6795d8d48548fb61470a96edb9524.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:49	37632/37632	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:31:32%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/My%20Web%20Sites/222222/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:49	11/11	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2005:57:46%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/compiled_assets/styles.css?356	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/compiled_assets/styles6c52.css	(from https://hiking-camping-demo.myshopify.com/)
14:20:50	1712/1712	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:57:47%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/compiled_assets/scripts.js?356	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/compiled_assets/scripts6c52.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:51	1139/1139	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:56:44%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery-cookie.min.js?v=7236575574540404818	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery-cookie.minbdb8.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:51	3539/3539	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:57:00%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/modernizr.min.js?v=2662005555110224600	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/modernizr.min933d.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:52	21638/21638	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:56:49%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.flexslider.min.js?v=3323765235605948987	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.flexslider.min30d1.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:52	1564/1564	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:57:46%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/slider.js?v=1731075516966539301	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/slider551d.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:53	2408/2408	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:56:53%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.sticky.js?v=927087828438276111	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/jquery.sticky58fc.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:54	29110/29110	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2005:56:03%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/bootstrap.min.js?v=14137471164888349019	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/bootstrap.min02fd.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:55	11701/11701	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Aug%202021%2010:36:56%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/loading.gif?v=5083731268673326083	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/loadinga062.gif	(from https://hiking-camping-demo.myshopify.com/)
14:20:55	95571/95571	---MCZ	200	added ('OK')	text/html	etag:cacheable:a2a0644fbe70126e601034312c24e8ed	https://hiking-camping-demo.myshopify.com/account/login	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/account/login.html	(from https://hiking-camping-demo.myshopify.com/)
14:20:56	92792/92792	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	C:/My%20Web%20Sites/222222/ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	(from https://hiking-camping-demo.myshopify.com/)
14:20:56	93922/93922	---MCZ	200	added ('OK')	text/html	etag:cacheable:3aa7cf9746d5881cba5609a498011b14	https://hiking-camping-demo.myshopify.com/account/register	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/account/register.html	(from https://hiking-camping-demo.myshopify.com/)
14:20:57	156143/156143	---MCZ	200	added ('OK')	text/html	etag:cacheable:90c990bb78127ec598c68b92dbe79ae3	https://hiking-camping-demo.myshopify.com/collections/all	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/all.html	(from https://hiking-camping-demo.myshopify.com/)
14:20:58	139475/139475	---MCZ	200	added ('OK')	text/html	etag:cacheable:557be32f7fcffc7fa5e6240b07ac175f	https://hiking-camping-demo.myshopify.com/products/large-family-tent	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/large-family-tent.html	(from https://hiking-camping-demo.myshopify.com/)
14:20:59	147365/147365	---MCZ	200	added ('OK')	text/html	etag:cacheable:1c723bf1555efbeec6320c730d9e4dff	https://hiking-camping-demo.myshopify.com/products/golden-clock	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/golden-clock.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:00	136452/136452	---MCZ	200	added ('OK')	text/html	etag:cacheable:50d81c09db8709f17dabd2fe00e945f3	https://hiking-camping-demo.myshopify.com/products/frame-tent	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/frame-tent.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:01	138224/138224	---MCZ	200	added ('OK')	text/html	etag:cacheable:159970c916e364fea5725fc794f35a5c	https://hiking-camping-demo.myshopify.com/products/tunnel-tent	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/tunnel-tent.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:02	117896/117896	---MCZ	200	added ('OK')	text/html	etag:cacheable:3d821f213370cd32f9da844a620a02bc	https://hiking-camping-demo.myshopify.com/products/hiking-backpack	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/hiking-backpack.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:03	123585/123585	---MCZ	200	added ('OK')	text/html	etag:cacheable:5801c0b8572c23affea85839727cedc7	https://hiking-camping-demo.myshopify.com/products/teton-backpacks	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/teton-backpacks.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:03	132233/132233	---MCZ	200	added ('OK')	text/html	etag:cacheable:61bb8fd1b21bfc437731efd0f019f665	https://hiking-camping-demo.myshopify.com/products/dome-tent	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/dome-tent.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:04	129548/129548	---MCZ	200	added ('OK')	text/html	etag:cacheable:881c2268993a65d418f80dbb37309c7c	https://hiking-camping-demo.myshopify.com/products/hook-keychain	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/hook-keychain.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:05	152298/152298	---MCZ	200	added ('OK')	text/html	etag:cacheable:03fafd9c58b347a5e8eed024425a78af	https://hiking-camping-demo.myshopify.com/products/paring-knife	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/paring-knife.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:06	152862/152862	---MCZ	200	added ('OK')	text/html	etag:cacheable:2776999c5ce5adc961a499b94dd237b6	https://hiking-camping-demo.myshopify.com/products/hiking-bottles-holder	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/hiking-bottles-holder.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:08	134924/134924	---MCZ	200	added ('OK')	text/html	etag:cacheable:8059fd8452411eba83414f770bc9e376	https://hiking-camping-demo.myshopify.com/products/gtx-hiking-boot	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/gtx-hiking-boot.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:10	98260/98260	---MCZ	200	added ('OK')	text/html	etag:cacheable:d29d368706ac5cadaba1016756213ff2	https://hiking-camping-demo.myshopify.com/collections	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:11	132803/132803	---MCZ	200	added ('OK')	text/html	etag:cacheable:209e94a9635cf6a58fd506b5994c2b31	https://hiking-camping-demo.myshopify.com/products/forclaz-flex-3	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/forclaz-flex-3.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:13	146585/146585	---MCZ	200	added ('OK')	text/html	etag:cacheable:895472ac43381151a29c15063be07dbf	https://hiking-camping-demo.myshopify.com/products/jump-rope	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/jump-rope.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:14	146497/146497	---MCZ	200	added ('OK')	text/html	etag:cacheable:c25eb1528111d4a93633a0fdcf48ab3a	https://hiking-camping-demo.myshopify.com/products/ladder-golf	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/ladder-golf.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:15	28118/28118	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/files/bottom_2_menu_image_2_2000x.jpg?v=1538041704	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/files/bottom_2_menu_image_2_2000xe482.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:16	18369/18369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2000:39:23%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/products/img22_aa975432-3806-497c-989f-ca0fde413b40_large.jpg?v=1480931800	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/products/img22_aa975432-3806-497c-989f-ca0fde413b40_largecabb.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:16	38945/38945	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/files/bottom_right_2_menu_image_2_2000x.jpg?v=1538041712	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/files/bottom_right_2_menu_image_2_2000x6c66.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:17	131936/131936	---MCZ	200	added ('OK')	text/html	etag:cacheable:11c92a41788d24eeb400c74b08db4f13	https://hiking-camping-demo.myshopify.com/collections/trekking	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/trekking.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:19	138917/138917	---MCZ	200	added ('OK')	text/html	etag:cacheable:389ac0e02b53e5eb8b2540b7d7f616d3	https://hiking-camping-demo.myshopify.com/products/waterproof-boot-1	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/waterproof-boot-1.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:19	30406/30406	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/files/dropdown_3_menu_image_3_2000x.jpg?v=1538041755	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/files/dropdown_3_menu_image_3_2000xd051.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:19	149057/149057	---MCZ	200	added ('OK')	text/html	etag:cacheable:88d50a007fe1bec9b821045815e86463	https://hiking-camping-demo.myshopify.com/products/horseshoes	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/horseshoes.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:22	151908/151908	---MCZ	200	added ('OK')	text/html	etag:cacheable:62bb003a88e834ca642d007a7c9ba89e	https://hiking-camping-demo.myshopify.com/products/rappel-rack	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/rappel-rack.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:23	126679/126679	---MCZ	200	added ('OK')	text/html	etag:cacheable:d65b41351274214ac28d7521f09ae942	https://hiking-camping-demo.myshopify.com/collections/tents-collection	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/tents-collection.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:24	107086/107086	---MCZ	200	added ('OK')	text/html	etag:cacheable:e37a42b803e9b7daeb0698dc24476e7d	https://hiking-camping-demo.myshopify.com/collections/work	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/work.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:25	9922/9922	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/collections/mega4_medium.jpg?v=1484052299	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/collections/mega4_medium76cd.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:26	107124/107124	---MCZ	200	added ('OK')	text/html	etag:cacheable:ceae01231a9ca41f527665d8be7a5f75	https://hiking-camping-demo.myshopify.com/collections/winter	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/winter.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:28	107124/107124	---MCZ	200	added ('OK')	text/html	etag:cacheable:dbc0a44ade69af6f46c734ec7f52335d	https://hiking-camping-demo.myshopify.com/collections/social	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/social.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:28	11191/11191	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/collections/mega5_medium.jpg?v=1484052328	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/collections/mega5_mediumd087.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:28	45890/45890	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/files/dropdown_4_menu_image_3_2000x.jpg?v=1538041790	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/files/dropdown_4_menu_image_3_2000x982e.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:29	12798/12798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jul%202021%2018:09:46%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/collections/mega6_medium.jpg?v=1484052371	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/collections/mega6_mediumb6c8.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:30	107181/107181	---MCZ	200	added ('OK')	text/html	etag:cacheable:cafaadc5273a78129abafa75291b1d8c	https://hiking-camping-demo.myshopify.com/collections/adventure	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/collections/adventure.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:30	9322/9322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/collections/mega7_medium.jpg?v=1484052411	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/collections/mega7_medium9e0f.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:30	105197/105197	---MCZ	200	added ('OK')	text/html	etag:cacheable:a2842aed752279d3882e1ec48c0d4df4	https://hiking-camping-demo.myshopify.com/pages/about-us	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/pages/about-us.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:31	101750/101750	---MCZ	200	added ('OK')	text/html	etag:cacheable:185af07bb60e96c71124f789ccb51a55	https://hiking-camping-demo.myshopify.com/blogs/news	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/blogs/news.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:32	98188/98188	---MCZ	200	added ('OK')	text/html	etag:cacheable:859c6dff0cfef792acbb2d1ca47484ce	https://hiking-camping-demo.myshopify.com/pages/faq	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/pages/faq.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:32	95354/95354	---MCZ	200	added ('OK')	text/html	etag:cacheable:365fe00ba90324449c7df4394a8757bf	https://hiking-camping-demo.myshopify.com/pages/contact-us	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/pages/contact-us.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:33	93699/93699	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d7fc28a6192907bb2d2546adb5631ee	https://hiking-camping-demo.myshopify.com/search	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/search.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:34	108379/108379	---MCZ	200	added ('OK')	text/html	etag:cacheable:e1cef19eb305198e93ca80dedf1118d6	https://hiking-camping-demo.myshopify.com/pages/wishlist	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/pages/wishlist.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:34	159/159	---MC-	302	error ('Found')	text/html	date:Mon,%2030%20Aug%202021%2008:51:34%20GMT	https://hiking-camping-demo.myshopify.com/checkout	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/checkout	(from https://hiking-camping-demo.myshopify.com/)
14:21:35	112/112	---MC-	302	error ('Found')	text/html	date:Mon,%2030%20Aug%202021%2008:51:35%20GMT	https://hiking-camping-demo.myshopify.com/16285651/checkouts/14857d0c0bb8f38e65af8be7e5f06e2b	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/16285651/checkouts/14857d0c0bb8f38e65af8be7e5f06e2b	(from https://hiking-camping-demo.myshopify.com/)
14:21:36	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Aug%202021%2008:51:37%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/t/10/assets/icon-megamenu.png?356	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/t/10/assets/icon-megamenu6c52.png	(from https://hiking-camping-demo.myshopify.com/)
14:21:36	93336/93336	---MCZ	200	added ('OK')	text/html	etag:cacheable:a3c51467404672563abaa95dd00b704a	https://hiking-camping-demo.myshopify.com/cart	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/cart.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:37	148948/148948	---MCZ	200	added ('OK')	text/html	etag:cacheable:80c2844c42ac73ade7f24cdb2e3b2383	https://hiking-camping-demo.myshopify.com/products/water-proof-camera	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/water-proof-camera.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:39	123840/123840	---MCZ	200	added ('OK')	text/html	etag:cacheable:f32fecfca2d36f660462dd7efdec28a1	https://hiking-camping-demo.myshopify.com/products/belay-device	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/belay-device.html	(from https://hiking-camping-demo.myshopify.com/)
14:21:39	8048/8048	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2011:39:57%20GMT	http://cdn.shopify.com/s/files/1/1628/5651/products/sports-1_medium.jpg?v=1480481941	C:/My%20Web%20Sites/222222/cdn.shopify.com/s/files/1/1628/5651/products/sports-1_medium7ce6.jpg	(from https://hiking-camping-demo.myshopify.com/)
14:21:42	141952/141952	---MCZ	200	added ('OK')	text/html	etag:cacheable:41a7e600aaf0fe2e3516667cb02ee977	https://hiking-camping-demo.myshopify.com/products/waterproof-boot	C:/My%20Web%20Sites/222222/hiking-camping-demo.myshopify.com/products/waterproof-boot.html	(from https://hiking-camping-demo.myshopify.com/)
